,enota,okraj,id,naslov
6084,VE 5000 - CELJE,VO 5005 - ŽALEC 2,37,"Dom kulture Braslovče II, Braslovče 2a"
6085,VE 5000 - CELJE,VO 5005 - ŽALEC 2,38,"OŠ Griže II, Griže 1a"
6181,VE 5000 - CELJE,VO 5006 - MOZIRJE,1,"KD Bočna, Bočna, Bočna 63"
6182,VE 5000 - CELJE,VO 5006 - MOZIRJE,2,"Galerija Štekl, Gornji Grad, Attemsov trg 2"
6183,VE 5000 - CELJE,VO 5006 - MOZIRJE,3,"KD Šmiklavž, Nova Štifta, Šmiklavž 3"
6184,VE 5000 - CELJE,VO 5006 - MOZIRJE,4,"OŠ Ljubno, Ljubno ob Savinji, Cesta v Rastke 10"
6185,VE 5000 - CELJE,VO 5006 - MOZIRJE,5,"GD Radmirje, Radmirje 43"
6186,VE 5000 - CELJE,VO 5006 - MOZIRJE,6,"GD Okonina, Okonina 21"
6187,VE 5000 - CELJE,VO 5006 - MOZIRJE,7,"OŠ Luče, Luče 77"
6188,VE 5000 - CELJE,VO 5006 - MOZIRJE,8,"Gostilna Struge, Raduha 1"
6189,VE 5000 - CELJE,VO 5006 - MOZIRJE,9,"Gostilna Polanšek, Podvolovljek 35"
6190,VE 5000 - CELJE,VO 5006 - MOZIRJE,10,"Center Rinka, Sejna soba, Solčava 29"
6191,VE 5000 - CELJE,VO 5006 - MOZIRJE,11,"OŠ Mozirje, Mozirje, Šolska ul. 23"
6192,VE 5000 - CELJE,VO 5006 - MOZIRJE,12,"Kmetija Levc, Loke pri Mozirju 19"
6193,VE 5000 - CELJE,VO 5006 - MOZIRJE,13,"Upravni center Mozirje, Mozirje, Šmihelska c. 2"
6194,VE 5000 - CELJE,VO 5006 - MOZIRJE,14,"Šola Lepa Njiva, Lepa Njiva 87"
6195,VE 5000 - CELJE,VO 5006 - MOZIRJE,15,"Šola Šmihel, Šmihel nad Mozirjem 28"
6196,VE 5000 - CELJE,VO 5006 - MOZIRJE,16,"Kmetija Žagar, Dobrovlje pri Mozirju 17"
6197,VE 5000 - CELJE,VO 5006 - MOZIRJE,17,"Medgeneracijski center, Rečica ob Savinji 61"
6198,VE 5000 - CELJE,VO 5006 - MOZIRJE,18,"Gostilna Markelj, Spodnja Rečica 63"
6199,VE 5000 - CELJE,VO 5006 - MOZIRJE,19,"Tehnično pregledni center A.M. Miklavc, Nizka 21"
6200,VE 5000 - CELJE,VO 5006 - MOZIRJE,20,"GD Spodnje Pobrežje, Sp. Pobrežje 2"
6201,VE 5000 - CELJE,VO 5006 - MOZIRJE,21,"GD Lačja vas, Lačja vas 8"
6202,VE 5000 - CELJE,VO 5006 - MOZIRJE,22,"Šola Šmartno ob Dreti, Šmartno ob Dreti 27"
6203,VE 5000 - CELJE,VO 5006 - MOZIRJE,23,"DK Nazarje, Nazarje, Savinjska c. 2"
6299,VE 5000 - CELJE,VO 5007 - VELENJE 1,1,"DK Bevče, Bevče 24"
6300,VE 5000 - CELJE,VO 5007 - VELENJE 1,2,"OŠ Cirkovce, Škalske Cirkovce 11"
6301,VE 5000 - CELJE,VO 5007 - VELENJE 1,3,"DK Paka, Paka pri Velenju 68"
6302,VE 5000 - CELJE,VO 5007 - VELENJE 1,4,"DK Šentilj, Arnače 1"
6303,VE 5000 - CELJE,VO 5007 - VELENJE 1,5,"GD Škale, Škale 85"
6304,VE 5000 - CELJE,VO 5007 - VELENJE 1,7,"Sejna dvorana MO Velenje, Titov trg 1"
6305,VE 5000 - CELJE,VO 5007 - VELENJE 1,8,"Prostori MČ LBZ, Cesta F. Foita 2"
6306,VE 5000 - CELJE,VO 5007 - VELENJE 1,10,"DK Konovo, Konovska c. 21"
6307,VE 5000 - CELJE,VO 5007 - VELENJE 1,11,"Selo, PE Jakopec, Kosovelova 16"
6308,VE 5000 - CELJE,VO 5007 - VELENJE 1,12,"Stara vas - Dom KS Stara vas, Koroška 40b"
6309,VE 5000 - CELJE,VO 5007 - VELENJE 1,13,"OŠ Gorica I, Goriška c. 48"
6310,VE 5000 - CELJE,VO 5007 - VELENJE 1,14,"OŠ Gorica II, Goriška c. 48"
6311,VE 5000 - CELJE,VO 5007 - VELENJE 1,15,"KS Gorica, Goriška c. 46"
6312,VE 5000 - CELJE,VO 5007 - VELENJE 1,17,"DK Šmartno, Šmarska c. 24 a"
6313,VE 5000 - CELJE,VO 5007 - VELENJE 1,18,"Prostor MČ LBV I, Kardeljev trg 7"
6314,VE 5000 - CELJE,VO 5007 - VELENJE 1,20,"Prostor MČ LBV II, Kardeljev trg 5"
6315,VE 5000 - CELJE,VO 5007 - VELENJE 1,21,"OŠ Šalek, Šalek 87"
6411,VE 5000 - CELJE,VO 5008 - VELENJE 2,1,"OŠ Bele Vode, Bele Vode 18a"
6412,VE 5000 - CELJE,VO 5008 - VELENJE 2,2,"GD Gaberke, Gaberke 100"
6413,VE 5000 - CELJE,VO 5008 - VELENJE 2,3,"GD Paška vas, Paška vas 9b"
6414,VE 5000 - CELJE,VO 5008 - VELENJE 2,4,"KD Gorenje, Gorenje 2"
6415,VE 5000 - CELJE,VO 5008 - VELENJE 2,5,"DKS Lokovica, Lokovica 144"
6416,VE 5000 - CELJE,VO 5008 - VELENJE 2,6,"OŠ Plešivec, Plešivec 32"
6417,VE 5000 - CELJE,VO 5008 - VELENJE 2,7,"Avto Korelc, Podkraj pri Velenju 10r"
6418,VE 5000 - CELJE,VO 5008 - VELENJE 2,8,"KS Kavče, Kavče 15"
6419,VE 5000 - CELJE,VO 5008 - VELENJE 2,10,"ND REKS, Ravne 195"
6420,VE 5000 - CELJE,VO 5008 - VELENJE 2,11,"KS Skorno-Florjan, Skorno pri Š. 55a"
6421,VE 5000 - CELJE,VO 5008 - VELENJE 2,12,"Gostišče Acman, Skorno pri Š. 62a"
6422,VE 5000 - CELJE,VO 5008 - VELENJE 2,13,"KD Šmartno ob Paki, Šmartno ob P. 69"
6423,VE 5000 - CELJE,VO 5008 - VELENJE 2,14,"MC Šmartno ob Paki, Šmartno ob P. 13"
6424,VE 5000 - CELJE,VO 5008 - VELENJE 2,15,"OŠ Bratov Letonja, Šmartno ob P. 117"
6425,VE 5000 - CELJE,VO 5008 - VELENJE 2,16,"OŠ Šoštanj I., Koroška c. 7"
6426,VE 5000 - CELJE,VO 5008 - VELENJE 2,17,"OŠ Šoštanj II., Koroška c. 7"
6427,VE 5000 - CELJE,VO 5008 - VELENJE 2,18,"DK Topolšica, Topolšica 81a"
6428,VE 5000 - CELJE,VO 5008 - VELENJE 2,19,"Lajšanka, Topolšica 199e"
6429,VE 5000 - CELJE,VO 5008 - VELENJE 2,20,"OŠ MPT I., Kidričeva c. 21"
6430,VE 5000 - CELJE,VO 5008 - VELENJE 2,21,"OŠ MPT II., Kidričeva c. 21"
6431,VE 5000 - CELJE,VO 5008 - VELENJE 2,22,"Prostori MČ DB I., Kersnikova 1"
6432,VE 5000 - CELJE,VO 5008 - VELENJE 2,23,"Prostori MČ DB II, Kersnikova 1"
6433,VE 5000 - CELJE,VO 5008 - VELENJE 2,24,"Telovadnica OŠ  Pesje, Ul. Pohorskega b. 12"
6434,VE 5000 - CELJE,VO 5008 - VELENJE 2,25,"Vila Bianca, Stari trg 3"
6435,VE 5000 - CELJE,VO 5008 - VELENJE 2,26,"VD Zavodnje, Zavodnje 27a"
6531,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,1,"PGD Dovže, Dovže 50"
6532,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,2,"PC Lopan, Šolska c. 55"
6533,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,3,"KD Šentilj, Šentilj pod Turjakom 45"
6534,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,4,"OŠ Završe, Završe 55"
6535,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,5,"ŠD Dolič, Gornji Dolič 42A"
6536,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,6,"OŠ Dolič, Srednji Dolič 4"
6537,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,7,"Bivši MKC, Celjska c. 22"
6538,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,8,"DU Slovenj Gradec, Šolska ul. 10"
6539,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,9,"VDC Slovenj Gradec, Prešernova ul. 3B"
6540,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,10,"Prva OŠ, Šercerjeva ul. 7"
6541,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,11,"KD Stari Trg, Stari trg 32"
6542,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,12,"OŠ Pameče, Pameče 134"
6543,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,13,"Gradišče Prošt, Gradišče 38"
6544,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,14,"OŠ Sele Vrhe, Sele 1"
6545,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,15,"Klančnik Sele, Sele 21"
6546,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,16,"OŠ Podgorje, Podgorje 172"
6547,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,17,"OŠ Razbor, Zgornji Razbor 8"
6548,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,18,"Praprotnik Rihter, Spodnji Razbor 48"
6549,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,19,"OŠ Šmiklavž, Vodriž 8"
6550,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,20,"PGD Šmartno, Šmartno pri Slov. Gradcu 70"
6551,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,21,"PGD Turiška vas, Turiška vas 19B"
6552,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,22,"PGD Golavabuka, Tomaška vas 7"
6553,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,23,"PGD Legen, Legen 126"
6554,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,24,"Vornšek Raduše, Raduše 36"
6555,VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,25,"Vrtec Slovenj Gradec, Maistrova ul. 2A"
6651,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,1,"Občina Črna na Koroškem, Center 101"
6652,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,2,"Koroška kmetijska zadruga, Rudarjevo 5a, Črna "
6653,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,3,"Pri Plazniku V Bistri, Bistra 14, Črna na Koroškem"
6654,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,4,"OŠ Koprivna, Koprivna 10, Črna na Koroškem"
6655,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,5,"Prhanija-Ludranski Vrh, Ludranski vrh 13a, Črna "
6656,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,6,"Helena-Pisarna Vaške Skupnosti, Podpeca 21, Črna"
6657,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,7,"TIC Topla, Podpeca 78, Črna na Koroškem"
6658,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,8,"""Pri Juvanu"" Javorje, Javorje 24, Črna na Koroškem"
6659,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,9,"Knjižnica Žerjav, Žerjav 21, Črna na Koroškem"
6660,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,10,"Pri Karničniku v Jazbini, Jazbina 13, Črna na K."
6661,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,11,"Občina Mežica, Trg svobode 1, Mežica"
6662,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,12,"Narodni dom Mežica , Trg 4.aprila 4, Mežica"
6663,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,13,"Večnamenska dvorana Kotlje, Kotlje 7k, Kotlje"
6664,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,14,"Brdinje-Podvratnik, Brdinje 78, Ravne na Koroškem"
6665,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,15,"Oš Koroški jeklarji 1, Javornik 35, Ravne na K."
6666,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,16,"Oš Koroški jeklarji 2, Javornik 35, Ravne na K."
6667,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,17,"OŠ Prežihovega Voranca 1, Gozdarska pot 11, Ravne"
6668,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,18,"OŠ Prežihovega Voranca 2, Gozdarska pot 11, Ravne"
6669,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,19,"Občina Ravne na Koroškem 1, Gačnikova pot 5, Ravne"
6670,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,20,"Občina Ravne na Koroškem 2, Gačnikova pot 5, Ravne"
6671,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,21,"Čistilna naprava Ravne, Dobrije 9a, Ravne na Kor."
6672,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,22,"Kmetija Ajnžik, Tolsti Vrh p. R. na K. - del 49"
6673,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,23,"""KMETIJA LIZI"",  Zelen breg 8, Ravne na Koroškem"
6674,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,24,"OŠ Strojna, Strojna 22, Ravne na Koroškem"
6675,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,25,"Dobja vas - MPIK1, Dobja vas 185, Ravne na Kor."
6676,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,26,"Oš Prevalje 1, Polje 4, Prevalje"
6677,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,27,"Oš Prevalje 2, Polje 4, Prevalje"
6678,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,28,"Družbeni dom Prevalje 1, Trg 2a, Prevalje"
6679,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,29,"Družbeni dom Prevalje 2, Trg 2a, Prevalje"
6680,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,30,"Družbeni dom Prevalje 3, Trg 2a, Prevalje"
6681,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,31,"Družbeni dom Prevalje 4, Trg 2a, Prevalje"
6682,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,32,"Poljana - Bistro kocka, Poljana 20a, Prevalje"
6683,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,33,"OŠ Šentanel, Šentanel 13, Prevalje"
6684,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,34,"OŠ Leše, Leše 68a, Prevalje"
6685,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,35,"OŠ Holmec, Dolga brda 37a, Prevalje"
6686,VE 5000 - CELJE,VO 5010 - RAVNE NA KOROŠKEM,36,"Gasilski dom Kotlje, Kotlje 4a, Kotlje"
6782,VE 5000 - CELJE,VO 5011 - RADLJE,1,"Občina Dravograd, Trg 4. julija 7, Dravograd"
6783,VE 5000 - CELJE,VO 5011 - RADLJE,2,"OŠ Dravograd, Trg 4. julija 64, Dravograd"
6784,VE 5000 - CELJE,VO 5011 - RADLJE,3,"UE Dravograd, Meža 10, Dravograd"
6785,VE 5000 - CELJE,VO 5011 - RADLJE,4,"FURS urad Dravograd, Mariborska c. 3, Dravograd"
6786,VE 5000 - CELJE,VO 5011 - RADLJE,5,"Vrtec Robindvor, Robindvor 60, Dravograd"
6787,VE 5000 - CELJE,VO 5011 - RADLJE,6,"Športni park Vič, Vič, Dravograd"
6788,VE 5000 - CELJE,VO 5011 - RADLJE,7,"Podružnična šola Ojstrica, Ojstrica 27, Dravograd"
6789,VE 5000 - CELJE,VO 5011 - RADLJE,8,"Jamnik Otiški Vrh, Otiški Vrh 56, Šentjanž pri Dr"
6790,VE 5000 - CELJE,VO 5011 - RADLJE,9,"Župnišče Šempeter, Otiški Vrh 92, Šentjanž pri Dr"
6791,VE 5000 - CELJE,VO 5011 - RADLJE,10,"OŠ Šentjanž pri Dravogradu, Šentjanž 88"
6792,VE 5000 - CELJE,VO 5011 - RADLJE,11,"Podružnična šola Trbonje, Trbonje 26, Trbonje"
6793,VE 5000 - CELJE,VO 5011 - RADLJE,12,"Bičivnek, Libeliče bš, Libeliče"
6794,VE 5000 - CELJE,VO 5011 - RADLJE,13,"GD Črneče, Črneče 145, Dravograd"
6795,VE 5000 - CELJE,VO 5011 - RADLJE,14,"Dvorana Kienhofen, Glavni trg 17, Muta"
6796,VE 5000 - CELJE,VO 5011 - RADLJE,15,"Godbeni dom Muta, Livarska ul. 4, Muta"
6797,VE 5000 - CELJE,VO 5011 - RADLJE,16,"Dvorana Gortina, Gortina 71, Muta"
6798,VE 5000 - CELJE,VO 5011 - RADLJE,17,"Glasbeni dom Bistriški jarek, Pernice 10a, Muta"
6799,VE 5000 - CELJE,VO 5011 - RADLJE,18,"KD Podvelka, Podvelka 55, Podvelka"
6800,VE 5000 - CELJE,VO 5011 - RADLJE,19,"OŠ Brezno-Podvelka, Brezno 78, Podvelka"
6801,VE 5000 - CELJE,VO 5011 - RADLJE,20,"Dvorana Ožbalt, Ožbalt 3, Ožbalt"
6802,VE 5000 - CELJE,VO 5011 - RADLJE,21,"Podružnična šola Kapla, Sp. Kapla 2, Kapla"
6803,VE 5000 - CELJE,VO 5011 - RADLJE,22,"Podružnična šola Lehen, Lehen na Poh. 49, Podvelka"
6804,VE 5000 - CELJE,VO 5011 - RADLJE,23,"OŠ Ribnica na Pohorju, Ribnica na Poh. 29"
6805,VE 5000 - CELJE,VO 5011 - RADLJE,24,"KD Josipdol, Josipdol 29, Ribnica na Pohorju"
6806,VE 5000 - CELJE,VO 5011 - RADLJE,25,"ZD Radlje ob Dravi, Mariborska c. 37"
6807,VE 5000 - CELJE,VO 5011 - RADLJE,26,"DRU Radlje ob Dravi, Mariborska c. 26"
6808,VE 5000 - CELJE,VO 5011 - RADLJE,27,"OŠ Radlje ob Dravi, Koroška c. 17, Radlje ob Dravi"
6809,VE 5000 - CELJE,VO 5011 - RADLJE,28,"Ribiški dom Radlje ob Dravi, Zg. Vižinga 1"
6810,VE 5000 - CELJE,VO 5011 - RADLJE,29,"Bar Vas, Vas 32, Radlje ob Dravi"
6811,VE 5000 - CELJE,VO 5011 - RADLJE,30,"KS Sv. Anton na Pohorju, Sv. Anton na Poh. 59"
6812,VE 5000 - CELJE,VO 5011 - RADLJE,31,"VD Vuhred, Vuhred 1, Vuhred"
6813,VE 5000 - CELJE,VO 5011 - RADLJE,32,"Dvorana KS Remšnik, Remšnik 5, Podvelka"
6814,VE 5000 - CELJE,VO 5011 - RADLJE,33,"OŠ Vuzenica, Mladinska ul. 3, Vuzenica"
6815,VE 5000 - CELJE,VO 5011 - RADLJE,34,"Kulturno upravni center, Sejmarska ul. 2, Vuzenica"
6816,VE 5000 - CELJE,VO 5011 - RADLJE,35,"Društveni prostori Sv. Vid, Sv. Vid bš, Vuzenica"
6817,VE 5000 - CELJE,VO 5011 - RADLJE,36,"DK Sv. Primož na Pohorju, Sv.Primož na Poh. 22"
6818,VE 5000 - CELJE,VO 5011 - RADLJE,37,"Gostišče Prodnar, Sv. Primož na Poh. 1, Vuzenica"
6915,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,1,"OŠ Loka, Kidričeva ul. 18, 8340 Črnomelj"
6916,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,2,"ŠDNŠ Bela krajina, Pri stadionu 2, 8340 Črnomelj"
6917,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,3,"Črnomelj trgovina NINA,Prečna ul.4, 8340 Črnomelj"
6918,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,4,"OŠ M. Jarca, Ul. O. Župančiča 8, 8340 Črnomelj"
6919,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,5,"DO Črnomelj, Ulica 21.oktobra 10, 8340 Črnomelj"
6920,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,6,"OV Čardak, Čardak 1, 8340 Črnomelj"
6921,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,7,"GD Vranoviči, Vranoviči 17, 8340 Črnomelj"
6922,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,8,"KD Adlešiči, Adlešiči 13a, 8341 Adlešiči"
6923,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,9,"GD Žuniči, Žuniči 1a, 8341 Adlešiči"
6924,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,10,"GD Butoraj, Butoraj 29, 8340 Črnomelj"
6925,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,11,"GD Dobliče, Dobliče 22, 8340 Črnomelj"
6926,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,12,"Picerija PRI DELIČU, Kanižarica 15a, 8340 Črnomelj"
6927,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,13,"KD Dragatuš, Dragatuš 19a, 8343 Dragatuš"
6928,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,14,"GD Tanča Gora, Tanča Gora 17b, 8343 Dragatuš"
6929,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,15,"M.Nerajec pri J.Panjanu,M.Nerajec 10,8343 Dragatuš"
6930,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,16,"OŠ Griblje, Griblje 38, 8332 Gradac"
6931,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,17,"Lokve Bar Nina Bela, Lokve 9a, 8340 Črnomelj"
6932,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,18,"GD Petrova vas, Mihelja vas 4, 8340 Črnomelj"
6933,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,19,"KS Sinji Vrh, Sinji Vrh 1a, 8344 Vinica"
6934,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,20,"GD Radenci, G. Radenci 7a,8242 Stari trg ob Kolpi"
6935,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,21,"OŠ Stari trg ob Kolpi, Stari trg ob Kolpi 7"
6936,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,22,"OŠ Zagozdac, Zagozdac 9, 8342 Stari trg ob Kolpi"
6937,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,23,"GD Rodine, Rodine 14a, 8340 Črnomelj"
6938,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,24,"GD Otovec, Otovec 4a, 8340 Črnomelj"
6939,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,25,"GD Mavrlen, Mavrlen 2a, 8340 Črnomelj"
6940,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,26,"GD Tribuče, Tribuče 34a, 8340 Črnomelj"
6941,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,27,"Desinec pri S. Sedlarju, Desinec 1a,8340 Črnomelj"
6942,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,28,"GD Hrast pri Vinici, H. pri Vinici 18,8344 Vinica"
6943,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,29,"GD Preloka, Preloka 17, 8344 Vinica"
6944,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,30,"Stara Lipa pri Tomec J., S. Lipa 1a, 8344 Vinica"
6945,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,31,"DK Vinica, Vinica 44, 8344 Vinica"
6946,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,32,"GD Zilje, Zilje 37, 8344 Vinica"
6947,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,33,"GD Bojanci, Bojanci 1, 8344 Vinica"
6948,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,34,"DK Božakovo, Božakovo 24, 8330 Metlika"
6949,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,35,"GD Krivoglavice, Krivoglavice 10, 8332 Gradac"
6950,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,36,"GD Drašiči, Drašiči 35, 8330 Metlika"
6951,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,37,"GD Grabrovec, Grabrovec 3b, 8330 Metlika"
6952,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,38,"GD Gradac, Gradac 142, 8332 Gradac"
6953,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,39,"KS Jugorje, Jugorje pri Metliki 5a, 8331 Suhor"
6954,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,40,"GD Dolnja Lokvica, Do. Lokvica 2a, 8330 Metlika"
6955,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,41,"MC Metlika, CBE 43, 8330  Metlika"
6956,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,42,"GD Metlika, Črnomaljska c. 3, 8330 Metlika"
6957,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,43,"Metlika STATUS doo, Ul.Bel.odreda 19, 8330 Metlika"
6958,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,44,"OV Metlika, Župančičeva c. 1 , 8330 Metlika"
6959,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,45,"OOZ Metlika, Partizanski trg 5, 8330 Metlika"
6960,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,46,"GD Podzemelj, Podzemelj 16b, 8332 Gradac"
6961,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,47,"GD Krasinec, Krasinec 3b, 8332 Gradac"
6962,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,48,"OŠ Radovica, Radovica 23, 8330 Metlika"
6963,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,49,"GD Rosalnice, Rosalnice 80, 8330 Metlika"
6964,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,50,"GD Slamna vas, Slamna vas 8a, 8330 Metlika"
6965,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,51,"GD D. Suhor pri Metliki, D. Suhor pri Metliki 25"
6966,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,52,"GD Črmošnjice, Črmošnjice 24, 8333 Semič"
6967,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,53,"GD Cerovec pri Črešnjevcu,Cerov. pri Črešnjevcu 4"
6968,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,54,"GD Spodnje Gorenjce, Sp.Gorenjce 32, 8333 Semič"
6969,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,55,"KC Semič, Prosvetna ul. 4, 8333 Semič"
6970,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,56,"VS Osojnik, Osojnik 23, 8333 Semič"
6971,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,57,"GD Rožni Dol, Rožni Dol 5, 8333 Semič"
6972,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,58,"GD Stranska vas pri Semiču,Praprot 15, 8333 Semič"
6973,VE 6000 - NOVO MESTO,VO 6001 - ČRNOMELJ,59,"POŠ Štrekljevec, Štrekljevec 2, 8333 Semič"
