,address,lat,lon
2613,"Vaško-gasilski dom Neradnovci, Neradnovci 63a",46.8409026,16.1911395
2614,"Vaško-gasilski dom Stanjevci, Stanjevci 36a",46.8071425,16.1845679
2615,"Vaško-gasilski dom Ženavlje, Ženavlje 14",46.8381342,16.1797054
2616,"Vaško-gasilski dom Domanjševci, Domanjševci 67",46.7831276,16.2883731
2617,"Zadružni dom Šalovci, Šalovci 162",46.8216281,16.2811872
2618,"Vaški dom Dolenci, Dolenci 31",46.8494063,16.2853731
2619,"Zadružni dom Čepinci, Čepinci 10",46.851145,16.2185335
2620,"Vaški dom Budinci, Budinci 21",46.8548959,16.2551204
2621,"Vaško-gasilski dom Markovci, Markovci 11a",46.832388,16.2379903
2622,"Vaško-kulturni dom Hodoš, Hodoš 52",46.8276316,16.3249971
2623,"Vaško-gasilski dom Krplivnik, Krplivnik 30",46.8107378,16.3174307
2624,"Gasilski dom Grad, Grad 170",46.8034477,16.0891749
2626,"Vaško-gasilski dom Kovačevci, Kovačevci 6a",46.7942645,16.1221447
2627,"Vaško-gasilski dom Kruplivnik, Kruplivnik 10",46.7712107,16.0725069
2628,"Gasilsko-vaški dom Motovilci, Motovilci 38a",46.7751026,16.0607661
2629,"Gasilski dom Radovci, Radovci 26",46.7812915,16.0978968
2630,"Vaško-gasilski dom Vidonci, Vidonci 82",46.8139089,16.1179577
2631,"Gasilski dom Kuzma, Kuzma 24",46.8344438,16.0832462
2632,"Zadružni dom Dolič, Dolič 22",46.4802954,15.8957048
2633,"Gasilski dom Gornji Slaveči, Gornji Slaveči 18",46.8202057,16.0712171
2634,"Gasilski dom Matjaševci, Matjaševci 6",46.8458035,16.0876723
2635,"Gasilski dom Trdkova, Trdkova 22",46.8500574,16.1204855
2636,"Vaško-gasilski dom Martjanci, Martjanci 19",46.6858741,16.189205
2637,"Vaško-gasilski dom Andrejci, Andrejci 17",46.7220456,16.2264989
2638,"Vaško-gasilski dom Krnci, Krnci 20a",46.7347482,16.2100466
2639,"Vaško-gasilski dom Noršinci, Noršinci 3b",46.6692364,16.2020152
2640,"Vaško-gasilski dom Sebeborci, Sebeborci 45",46.7078965,16.1988843
2641,"Stari gasilski dom Prosenjakovci,Prosenjakovci 21",46.1199444,14.8153333
2642,"Vaško-gasilski dom Berkovci, Berkovci 13",46.7516094,16.2931779
2643,"Vaško-gasilski dom Čikečka vas,Čikečka vas 20",46.1199444,14.8153333
2644,"Vaško-gasilski dom Ivanjševci, Ivanjševci 12",46.7634286,16.2938687
2645,"Vaško-gasilski dom Motvarjevci, Motvarjevci 47",46.7072486,16.3466423
2646,"Vaški dom Pordašinci, Pordašinci 10",46.7238147,16.3370048
2647,"Vaško - gasilski dom Središče, Središče 11",46.7719721,16.3114816
2648,"Vaško-gasilski dom Ratkovci, Ratkovci 20a",46.7541655,16.2629889
2649,"Vaško-gasilski dom Ivanovci, Ivanovci 26a",46.7375959,16.2303869
2650,"Vaško-gasilski dom Kančevci, Kančevci 8a",46.7567982,16.2552905
2651,"Vaško-gasilski dom Lončarovci,Lončarovci 39a",46.1199444,14.8153333
2652,"Vaško-gasilski dom Selo, Selo 32b",46.7311969,16.2786863
2653,"Osnovna šola Fokovci, Fokovci 32",46.7319927,16.2683386
2654,"Podružnična šola Krog, Trubarjeva ul. 77",46.2331303,15.2516328
2655,"Gasilski dom Satahovci, Satahovci 26",46.6314277,16.1189165
2656,"Vaško-gasilski dom Nemčavci, Nemčavci 39d",46.6813693,16.1819984
2657,"Gasilski dom Markišavci, Markišavci 18a",46.6835552,16.1648176
2658,"Gasilski dom Mačkovci, Mačkovci 48a",46.7840194,16.1619237
2659,"Gasilski dom Dankovci, Dankovci 24",46.7641927,16.1648765
2660,"Gasilski dom Kuštanovci, Kuštanovci 10a",46.7746867,16.1937896
2661,"Gasilski dom Moščanci, Moščanci 36a",46.7511679,16.1659446
2662,"Gasilski dom Otovci, Otovci 59",46.8081187,16.1543949
2663,"Gasilski dom Pečarovci, Pečarovci 91a",46.7471947,16.1375147
2664,"Gasilski dom Poznanovci, Poznanovci 19a",46.7695127,16.125981
2665,"Gasilski dom Prosečka vas, Prosečka vas 15",46.780011,16.1373417
2666,"Osnovna šola Puconci, Puconci 178",46.7018346,16.1572133
2667,"Gasilski dom Bokrači, Bokrači 13a",46.742176,16.1983088
2668,"Gasilski dom Dolina, Dolina 22a",46.7389008,16.1842033
2669,"Večnamenski objekt pri igrišču, Gorica b.š.",46.3563027,15.1287598
2670,"Gasilski dom Šalamenci, Šalamenci 34a",46.7267038,16.1377414
2671,"Gasilski dom Vaneča, Vaneča 58b",46.7296585,16.1697135
2672,"Gasilski dom Brezovci, Brezovci 50",46.7070618,16.1169652
2673,"Gasilski dom Lemerje, Lemerje 56a",46.7098412,16.1006173
2674,"Gasilski dom Predanovci, Predanovci 43",46.6935242,16.1249842
2675,"Gasilski dom Bodonci, Bodonci 77a",46.7417818,16.1011076
2676,"Gasilski dom Vadarci, Vadarci 41",46.7478934,16.0736054
2677,"Gasilski dom Zenkovci, Zenkovci 51a",46.7283289,16.0825542
2678,"Gasilski dom Beznovci, Beznovci 8a",46.7330856,16.0685847
2679,"Gasilski dom Puževci, Puževci 25",46.7079039,16.0848728
2682,"Turistična hiša Žlica Bratonci, Bratonci 81a",46.6163949,16.2136196
2683,"Vaški dom Dokležovje, Glavna ulica 18",46.5542312,16.4402389
2684,ŠRC Gančani,46.1199444,14.8153333
2685,"Vaški dom Ižakovci, Ižakovci 72a",46.5847055,16.2178805
2686,"Cimprana Iža Lipa, Lipa 78a",46.603425,16.2824777
2687,"Gasilski dom Lipovci, Lipovci 138",46.6257493,16.2272391
2688,"Kulturni dom Melinci, Melinci 134",46.5693556,16.2362597
2689,"Kulturna dvorana VGD Bogojina, Bogojina 10a",46.6718317,16.2797649
2690,"Vaško gasilski dom Bukovnica, Bukovnica 10",46.690638,16.3245025
2691,"Vaško gasilski dom Filovci, Filovci 13",46.6639423,16.30294
2692,"Večnamenska dvorana Ivanci, Ivanci 88",46.6556343,16.2558781
2695,"Vaško gasilski dom Tešanovci, Tešanovci 32b",46.6813494,16.244496
2696,"Vaško-gasil. dom Mlajtinci-Lukačevci, Mlajtinci 35",46.6680007,16.22707
2697,"Vaško gasilski dom Suhi vrh, Suhi vrh 35",46.7154508,16.2557806
2698,"Vaško gasilski dom Vučja gomila, Vučja Gomila 91",46.7075093,16.2784718
2701,"Zadružni dom Černelavci, Zadružna ul. 5",46.0537467,14.5309557
2702,"Večnamenska dvorana Pušča, Ulica ob kapelici 63",46.6541758,16.1367719
2703,"Stara šola Kupšinci, Kupšinci 49",46.673855,16.1131726
2704,"Gasilski dom Polana, Polana 12a",46.4865231,15.6084747
2705,"Gasilski dom Veščica, Veščica 25",46.6683248,16.1312428
2711,"MČ Ledava I,Zavarovalnica Triglav,Lendavska ul.5 ",46.1199444,14.8153333
2712,"MČ Ledava II,Zavarovalnica Triglav,Lendavska ul.5",46.1199444,14.8153333
2715,"MČ PARTIZAN I,OŠ III M.Sobota,Trstenjakova u.73",46.1199444,14.8153333
2719,"Gasilski dom PODGORJE, Podgorje 9b",46.7065901,15.8199896
2720,"Osnovna šola STOGOVCI, Stogovci 33",46.6969688,15.8442912
2721,"Vaško gasilski dom ŽEPOVCI, Žepovci 82",46.6943479,15.8669747
2722,"Kulturni dom APAČE, Apače 36",46.3732152,15.8000336
2723,"Gasilski dom LEŠANE, Lešane 32a",46.6635341,15.8987445
2724,"Gasilski dom LUTVERCI, Lutverci 47",46.687132,15.9455709
2725,"Dom občanov SPODNJA ŠČAVNICA, Sp.Ščavnica 19b",46.6515113,15.9262245
2726,"Gasilski dom ČREŠNJEVCI, Črešnjevci 116",46.6547276,15.9959082
2727,"Gasilski dom ZBIGOVCI, Zbigovci 26",46.6465477,15.9712079
2730,"Pomurski sejem GORNJA RADGONA, Cesta na stadion 2",46.6746615,15.9948503
2731,"Kulturni dom GORNJA RADGONA, Partizanska c.11",46.5605681,15.6521863
2732,"Gasilski dom GORNJA RADGONA, Gasilska c.2",46.0644776,14.4950324
2733,"Gasilski dom SPODNJI IVANJCI, Spodnji Ivanjci 17",46.5915031,15.9805262
2734,"Gasilski dom NEGOVA, Negova 9",46.6089633,15.9383767
2735,Gasilski dom IVANJŠEVCI OB ŠČ. Ivanjševci ob Šč.9,46.1199444,14.8153333
2736,"Vrtec RADENCI, Titova c. 1",46.0051189,15.4761049
2737,"Osnovna šola RADENCI, Radgonska c. 10",46.6080753,15.8920211
2738,"OBČINA RADENCI, Radgonska cesta 9g",46.6412892,16.0426039
2739,"Gasilsko vaški dom HRASTJE MOTA, Hrastje Mota 36a",46.6162093,16.077036
2740,"Gasilski dom HRAŠENSKI VRH, Hrašenski Vrh 13",46.6087884,16.0547204
2741,"Osnovna šola KAPELA, Kapelski Vrh 95",46.6189854,16.036232
2742,"Gasilski dom OKOSLAVCI, Okoslavci 63a",46.596248,16.0164127
2744,"Gasilski dom ROŽIČKI VRH, Rožički Vrh 54",46.607498,16.0429873
2745,"Gasilski dom SLAPTINCI, Slaptinci 15a",46.5656095,16.0456648
2746,"Gasilski dom STARA GORA, Stara Gora 12b",45.9268509,13.6869888
2747,"Gasilski dom SOVJAK, Sovjak 33a",46.5538426,15.9935634
2748,"Gasilski dom BOLEHNEČICI, Bolehnečici 4a",46.5501127,16.0619979
2749,"OŠ Benedikt, Šolska ul. 2",46.5565557,15.5826347
2750,"OŠ Benedikt, Šolska ul. 2",46.5565557,15.5826347
2751,"OŠ Benedikt, Šolska ul. 2",46.5565557,15.5826347
2752,"OŠ Cerkvenjak, Cerkvenjak 24",46.5673399,15.9438104
2753,"Dom DRU Cerkvenjak, Cerkvenjak 13 b",46.5676626,15.943135
2754,"KD Cerkvenjak, Cerkvenjak 25",46.5670852,15.9432928
2755,"Ploj, Smolinci 88",46.5470739,15.973673
2756,"OŠ Jurovski Dol, Jurovski Dol 13",46.6062793,15.784106
2757,"OŠ Jurovski Dol, Jurovski Dol 13",46.6062793,15.784106
2758,"LD Jurovski Dol, Malna 10",46.6210283,15.7830189
2759,"LD Jurovski Dol, Malna 10",46.6210283,15.7830189
2762,"OŠ Lenart, Ptujska c. 25",46.5397375,15.6525009
2763,"LD Lenart, Sp. Porčič 22",46.5877336,15.8499175
2764,"Trgovina, Zamarkova 20",46.5681328,15.7797264
2765,"OŠ Lokavec, Lokavec 6",45.9004473,13.8797808
2766,"OŠ Sv. Ana, Sv. Ana 14",46.6486373,15.8430236
2767,"OŠ Sv. Ana, Sv. Ana 14",46.6486373,15.8430236
2768,"Sejna soba občine, Sv. Ana 17",46.6471754,15.8437856
2769,"OŠ Sv. Trojica, Meznaričeva ul. 1",46.5755164,15.8757545
2770,"Prostori DRU Sv. Trojica, Trojiški trg 25",46.5768994,15.8757128
2771,"GD Osek, Osek 48",45.9225067,13.7633004
2772,"GD Gočova, Gočova 8a",46.5478064,15.8671201
2773,"OŠ Sv. Trojica, Meznaričeva ul. 1",46.5755164,15.8757545
2774,"KS Voličina, Sp. Voličina 81",46.5441463,15.815021
2775,"KD Selce, Selce 11",46.5246743,15.8173388
2776,"KD Zavrh, Zavrh 42",46.5382249,15.8264933
2777,"Klub Svečina, Plač 7",46.6655071,15.5880119
2778,"VS Zg. Kungota, Plintovec 1",46.636904,15.6186978
2779,"Župnijski urad Sv. Jurij ob Pesnici, Jurski Vrh 5",46.6515305,15.5597314
2780,"MŠC Spodnja Kungota, Rošpoh del 144b",46.6053509,15.6480269
2781,"Osnovna šola Jarenina, Jareninski Dol 26",46.6284218,15.6975715
2782,"Dveri-pax, Polički Vrh 1",46.6456079,15.6941105
2783,"Kulturna dvorana Jakob, Sp. Jakobski Dol 2",46.6287375,15.7349772
2784,"Večnamenski center Pesnica,Pesnica pri Mariboru 41",46.1199444,14.8153333
2785,"Večnamenski center Pesnica,Pesnica pri Mariboru 41",46.1199444,14.8153333
2786,"KS Ceršak, Ceršak 19",46.6993415,15.668377
2787,"Januš Jože, Selnica ob Muri 102 i",46.6899203,15.6972594
2788,"Kulturni dom Sladki Vrh, Sladki Vrh 3",46.6952509,15.7461332
2789,"Lovski dom, Vranji Vrh 7",46.686746,15.7261799
2790,"Kulturno prosvetni dom Šentilj, Maistrova ul. 7",46.2244606,15.2633966
2791,"Kranvogel, Kaniža 24",46.6466017,15.6693837
2792,"Kulturno prosvetni dom Šentilj, Maistrova ul.7",46.2244606,15.2633966
2793,"Osnovna šola Zg. Velka, Zg. Velka 41",46.6763852,15.7712413
2794,"Farasin Branka, Trate 14",46.699995,15.7891913
2795,"Rajšp Franc, Sp. Velka 61",46.6618556,15.7807917
2796,"VS Zg. Kungota, Plintovec 1",46.636904,15.6186978
2797,"Mulec, Ročica 40",46.6204579,15.8416303
2798,"KS Pernica, Pernica 8",46.5785341,15.726325
2799,"VD Vitomarci, Vitomarci 48a",46.5245384,15.9350503
2800,"Kocuvan Marica, Rjavci 21",46.5245912,15.9619335
2801,"Fras Stanko, Novinci 54 ",46.5425867,15.9817139
2802,"Korent Roman, Črmlja 12",46.5202161,15.8639845
2803,"Maguša Janez, Sovjak 1a",46.5257349,15.8711724
2804,"GD Biš, Biš 20a",46.5291554,15.8855086
2805,"Trinkaus Tatjana, Bišečki Vrh 41",46.5143388,15.8713454
2806,"Vaški dom Ločič, Ločič 21a",46.5100553,15.9088953
2807,"VD Trnovska vas, Trnovska vas 38",46.5061804,15.8661677
2808,"Brumen Elizabeta, Trnovski Vrh 14",46.5133357,15.885638
2809,"GD Destrnik, Destrnik 9",46.493008,15.8757608
2810,"Nipič Janez, Dolič 17b",46.480694,15.8910224
2811,"Lacko Franc, Drstelja 21",46.465739,15.8574843
2812,"Caf Janez, Gomila 11",46.4949826,15.823503
2813,"Čuček Konrad, Gomilci 11a",46.4910766,15.8903178
2814,"Kokol Franc, Janežovci 12b",46.46579,15.8842796
2815,"OŠ Destrnik, Janežovski Vrh 45 ",46.4890534,15.8761222
2816,"Koren Elizabeta, Jiršovci 55a",46.4912056,15.844226
2817,"Zelenik Stanislav, Levanjci 11",46.4855061,15.9124781
2818,"Kos Branko, Ločki Vrh 60a",46.5043641,15.8937128
2819,"Čuček Franc, Placar 39b",46.455069,15.8685283
2820,"Kovačič Franc, Svetinci 14",46.4961468,15.8933866
2821,"Kaučič Marta, Vintarovci 45d",46.4951009,15.8755406
2822,"Slukan Ivan, Zgornji Velovlek 23a",46.467743,15.9076554
2823,"Potrč Anton, Zasadi 11",46.4970979,15.881668
2824,"GD Dornava, Dornava 65b",46.4349143,15.9556324
2825,"GD Dornava, Dornava 65b",46.4349143,15.9556324
2826,"GD Mezg. ob Pesnici, Mezgovci ob Pesnici 38",46.4316686,15.9695119
2827,"VGD Žamenci, Žamenci 11",46.4403901,15.9809893
2828,"GKD Polenšak, Polenci 42",46.4668332,16.0036228
2829,"GD Gorišnica, Gorišnica 70",46.4093867,16.0122674
2830,"GD Gajevci, Gajevci 38a",46.3963867,16.0209124
2831,"VD Cunkovci, Cunkovci bš",46.4151844,15.9760236
2832,"GD Mala vas, Mala vas 16",45.8513937,14.7087568
2833,"DV Moškanjci, Moškanjci 18a",46.4176619,15.995234
2834,"ZDD Muretinci, Muretinci 46",46.3840922,15.9974387
2835,"GD Formin, Formin 44a",46.4045844,16.037357
2836,"DV Tibolci, Tibolci 23a",46.4289251,16.0066954
2837,"GD Zagojiči, Zagojiči 2",46.4025977,15.9803071
2838,"VGD Zamušani, Zamušani 31a",46.4227808,16.0330914
2839,"VKC dr. A. Slodnjaka, Juršinci 10",46.485369,15.9715036
2840,"Novak Ivan, Dragovič 17b",46.4899213,15.9581233
2841,"GD Gabrnik, Gabrnik 25a",46.4713245,15.9551687
2842,"Vaška hišica v Grlincih, Grlinci bš",46.5021418,15.9456502
2843,"VD Hlaponci, Hlaponci 58a",46.4630497,15.9777687
2844,"Slodnjak Martin, Bodkovci 47",46.4946174,15.9984912
2845,"VD Kukava, Kukava 46b",46.4621282,15.9645773
2846,"Novak Jožef, Rotman 39a",46.4802734,15.9806552
2847,"Zidarič Anica, Sakušak 79",46.5020148,15.98407
2848,"TD Gomila, Senčak pri Juršincih 9c",46.5087405,16.0080252
2849,"GD Zagorci, Zagorci 61c",46.5130664,15.9987842
2850,"DK Rogoznica, Slovenskogoriška c.18",46.43277,15.8910141
2851,"DK Rogoznica, Slovenskogoriška c.18",46.43277,15.8910141
2852,"DK Rogoznica, Slovenskogoriška c.18",46.43277,15.8910141
2853,"GD Borovci, Borovci 13",46.417444,15.9425218
2854,"GD Bukovci, Bukovci 103c",46.3862639,15.9603728
2855,"DK Grajena, Grajena 46",46.4573018,15.8399435
2856,"DK Grajena, Grajena 46",46.4573018,15.8399435
2857,"GD Kicar, Kicar 80a",46.4537313,15.913231
2858,"DK Grajena, Grajena 46",46.4573018,15.8399435
2859,"Občina Markovci, Markovci 43",46.394304,15.9303944
2860,"DK Grajena,Grajena 46",46.1199444,14.8153333
2861,"GD NV p. Markovcih, Nova vas pri Markovcih 47a",46.3838738,15.9371855
2862,"Gasilski dom Pacinje, Pacinje 5",46.4501621,15.9365294
2863,"GD Podvinci, Podvinci 13a",46.4323389,15.9161533
2864,"GD Prvenci, Prvenci 9a",46.4114193,15.9591249
2865,"VGD Sobetinci,  Sobetinci 37",46.4021824,15.9714073
2866,"VD na gmajni, Stojnci 34",46.3796158,15.9749334
2867,"GD Sp. Velovlek, Spodnji Velovlek 30a",46.4636864,15.9193946
2868,"GD Zabovci, Zabovci 30",46.4003804,15.9142288
2869,"VO - brunarica, Strelci bš",46.4155995,15.9680467
2870,"DK Grajena, Grajena 46",46.4573018,15.8399435
2875,"Vrtec Ptuj, Enota Tulipan,  Med vrti 2",46.4223254,15.8709606
2876,"OŠ Ljudski vrt, Župančičeva ul. 10",46.0535396,14.50178
2877,"OŠ Ljudski vrt, Župančičeva ul. 10",46.0535396,14.50178
2878,"OŠ Ljudski vrt, Župančičeva ul. 10",46.0535396,14.50178
2879,"Avla ŠC Ptuj, Volkmerjeva c. 19",46.4260843,15.8696767
2880,"Avla ŠC Ptuj, Volkmerjeva c. 19",46.4260843,15.8696767
2882,"Dijaški dom Ptuj, Arbajterjeva  ul. 6",46.4277939,15.8706706
2883,"DK Bratje Reš, Volkmerjeva c. 26",46.4272961,15.867287
2884,"DK Bratje Reš, Volkmerjeva c. 26",46.4272961,15.867287
2885,"DK MČ Panorama, Vičava 46",46.4242019,15.8601622
2886,"ŠD Mladika, Čučkova ul. 8",46.4174542,15.8740149
2887,"DK MČ Jezero, Belšakova ul. 20a",46.4168489,15.8906368
2888,"DK MČ Jezero, Belšakova ul. 20a",46.4168489,15.8906368
2889,"Večnamenska dvorana Spuhlja, Spuhlja 12a",46.4126197,15.9104405
2890,"OŠ Breg, Rogaška c. 6",46.4141432,15.8619623
2891,"OŠ Breg, Rogaška c. 6",46.4141432,15.8619623
2892,"DRU Ivan Rudolf Breg-Ptuj, Zadružni trg 12a",46.4164821,15.8643675
2893,"DK Turnišče, Selska c. 2",46.3611731,14.1138442
2894,"DK Turnišče, Selska c. 2",46.3611731,14.1138442
2895,"DV Draženci, Draženci 74b",46.3889308,15.8438394
2896,"GD Gerečja vas, Gerečja vas 14a",46.4287633,15.8074252
2897,"GD Hajdoše, Hajdoše 41b",46.4271023,15.8275631
2898,"DK Skorba, Skorba 36a",46.4204744,15.8367647
2899,"ŠO NK Slovenja vas, Slovenja vas 54",46.4414132,15.8120275
2900,"DU Hajdina, Zgornja Hajdina 45",46.40697,15.8366257
2901,"INFO Hajdina, Sp. Hajdina 29",46.4133648,15.8401102
2902,"LD Brezovec, Brezovec 92",46.3432171,16.0208564
2903,"Občina Cirkulane, Cirkulane 58",46.3441019,15.9941555
2904,"Fric Stanko, Dolane 37",46.3590252,16.0007487
2905,"Jurgec Milan, Gradišča 29a",46.3601409,15.9664671
2906,"Kelc Milan, Gruškovec 80",46.3355064,16.0154217
2907,"Kolednik Martina, Medribnik 14a",46.3240679,16.0080778
2908,"Kolednik Mihael, Paradiž 47",46.329891,15.9980789
2909,"Kulturna dvorana Cirkulane, Cirkulane 40a",46.3439946,15.9949925
2910,"Radioklub Cirkulane, Pohorje 25a",46.493799,15.576279
2911,"Lesjak Rajko, Mali Okič 20a",46.3319207,15.9653436
2912,"Emeršič Olga, Slatina 31",46.3238317,15.9763412
2913,"Majhen Nevenka, Pristava 4a",46.1623281,14.5624413
2914,"Arbeiter Mitja, Meje 16a",46.2154202,13.6343621
2915,"OŠ Kidričevo, Kajuhova ul. 10",46.0660607,14.5344257
2916,"Občina Kidričevo (por. dvor.), Kopališka ul. 14",46.1626002,14.3078186
2917,"Športni park Njiverce (brunarica), Njiverce bš",46.4053781,15.8051937
2918,"Prosvetni dom Apače, Apače 87b",46.3753897,15.8004021
2919,"DK Kungota pri Ptuju, Kungota pri Ptuju 75",46.4234881,15.789174
2920,"ŠD Strnišče, Strnišče bš",46.4001931,15.7692554
2922,"GD Pleterje, Pleterje 33a",46.3807687,15.7499196
2923,"VD Župečja vas (brunarica), Župečja vas bš",46.3760907,15.7656572
2924,"Prostori občine Kidričevo, Cirkovce 2c",46.3941282,15.7288241
2925,"GD Dragonja vas, Dragonja vas 17",46.3788511,15.756523
2926,"DK Mihovce, Mihovce bš",46.3854195,15.736249
2927,"Vaški dom Pongrce, Pongrce 22",46.3999902,15.7062455
2928,"GD Jablane, Spodnje Jablane 20a",46.3936933,15.7161393
2929,"GD Starošince, Starošince 13a",46.4227156,15.7320787
2930,"GD Šikole, Šikole 25",46.403404,15.7003757
2931,"VD Stražgonjca, Stražgonjca bš",46.4066524,15.6904437
2932,"GD Majšperk, Majšperk 32a",46.3496339,15.733945
2933,"GD Majšperk-Breg, Breg 4",46.0474351,14.5050908
2935,"DKG Ptujska Gora, Ptujska Gora 82b",46.3541382,15.7605904
2936,"ŠD Podlože, Podlože 49",46.3608064,15.7600662
2937,"Bedenik Aleš, Doklece 7a",46.3450357,15.7821374
2938,"DK Stoperce, Stoperce 13b",46.2890422,15.7151015
2939,"OŠ Žetale, Čermožiše 45b",46.2733035,15.7895078
2940,"Bar Dobrinček, Dobrina 17",46.2851333,15.8064821
2941,"Železnik Jurij, Kočice 1",46.2866919,15.7839026
2942,"Krušič Anton, Kočice 43a",46.3078486,15.7989197
2943,"Potočnik Janez, Nadole 50",46.2932857,15.7680769
2944,"VD Žetale, Žetale 1",46.2742296,15.7925054
2945,"DK Dolena, Bolečka vas 3c",46.3503815,15.812603
2946,"KD Sela, Sela 31b",46.3706637,15.8289483
2947,"TD Klopotec, Zgornji Leskovec 10c",46.3270026,15.9348033
2948,"Mlakar Slavko, Belavšek 36",46.3227902,15.9546866
2949,"Habjanič Jakob, Repišče bš",46.3433134,15.9542083
2950,"Fric Edvard, Skorišnjak 25",46.3146114,15.9527328
2951,"Cafuta Andrej, Velika Varnica 53",46.3028751,15.9308363
2952,"VD Lancova vas, Lancova vas 44a",46.3717477,15.8550152
2953,"VS Majski Vrh, Majski Vrh 50",46.3543557,15.89608
2954,"DV Pobrežje, Pobrežje 104a",46.3788104,15.8896076
2955,"Poslančeceva domačija, Vareja 12",46.3619851,15.9392942
2956,"KS Tržec, Tržec 47",46.3627379,15.8699928
2957,"Občina Videm, Videm pri Ptuju 54",46.3686017,15.9030168
2958,"VKTC Podlehnik, Podlehnik 9",46.3361985,15.8779252
2959,"Arnuš Franc, Podlehnik 80a",46.3361642,15.8926287
2960,"Murko Jožef, Gorca 11",46.3350428,15.8638369
2961,"Vaupotič Jože, Jablovec 21",46.3198023,15.8569849
2962,"Pastoralni dom Rodni Vrh, Rodni Vrh bš",46.0295378,14.8895216
2963,"Gostilna Maučič Miran, Zakl 31",46.3215404,15.8731936
2964,"Tertinek Dominika, Zakl 13 a",46.3113642,15.860723
2965,"Sardinšek Valerija, Strajna 28 ",46.3111195,15.8494673
2966,"Brodnjak Ivana, Kozminci 25a",46.3031452,15.8535657
2967,"Vaupotič Drago, Stanošina 27",46.315525,15.8764149
2968,"Jelen Janko, Zgornje Gruškovje 56",46.2952279,15.8860725
2969,"Pernek Sabina, Ložina 8a",46.2998691,15.9062734
2970,"Štrucl Marjana, Spodnje Gruškovje 18",46.327256,15.8946668
2971,"GD Zavrč, Goričak 1",46.3791621,16.0553336
2972,"Gostilna Težak, Turški Vrh 51",46.3517973,16.04736
2973,"Hrnčič Darinka, Turški Vrh 75",46.3500365,16.0715842
2974,"Vuzem Ivan, Hrastovec 129",46.3740911,16.0270606
