,Volilna_Enota,Volilni_Okraj,ID_Volisca,Volisce,Št. volilnih upr.,Udelezba-N,Udelezba-%,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,SD-N,SD-%,RESNICA-N,RESNICA-%,MI_SOCIALISTI_N,MI_SOCIALISTI-%,GLAS_UPOKOJENCEV-n,GLAS_UPOKOJENCEV-%,SDS-N,SDS-%,LEVICA-N,LEVICA-%,ZAUPANJE- št. glasov,ZAUPANJE- odstotek,PREROD-N,PREROD-%,PIRATI-N,PIRATI-%,NSI-N,NSI-%,SVOBODA-N,SVOBODA-%,ZELENI+SG- št. glasov,ZELENI+SG- odstotek,SLOGA- št. glasov,SLOGA- odstotek,REŠITEV- št. glasov,REŠITEV- odstotek,DEMOKRATI-N,DEMOKRATI-%,SNS- št. glasov,SNS- odstotek,ALTERNATIVA- št. glasov,ALTERNATIVA- odstotek
2209,2,7,37,Janeževo Brdo 12,19,18,0.9474,18,18,0,1.0,1,0.055556,0,0.0,0,0.0,0,0.0,4,0.222222,0,0.0,0,0.0,0,0.0,1,0.055556,10,0.555556,2,0.111111,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2210,2,7,38,Kilovče 13,33,23,0.697,23,23,0,1.0,2,0.086957,4,0.173913,0,0.0,1,0.043478,3,0.130435,1,0.043478,0,0.0,0,0.0,0,0.0,3,0.130435,6,0.26087,0,0.0,,,,,1,0.043478,1,0.043478,1,0.043478
2211,2,7,39,Prem 1,107,79,0.7383,79,77,2,1.0,6,0.077922,1,0.012987,0,0.0,1,0.012987,21,0.272727,1,0.012987,0,0.0,3,0.038961,1,0.012987,20,0.25974,18,0.233766,0,0.0,,,,,3,0.038961,2,0.025974,0,0.0
2212,2,7,40,Ratečevo Brdo 2,30,25,0.8333,25,25,0,1.0,2,0.08,0,0.0,0,0.0,0,0.0,9,0.36,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2,2,0.08,0,0.0,,,,,5,0.2,2,0.08,0,0.0
2213,2,7,41,"Ljudska šola Prem, Prem 83",123,88,0.7154,88,88,0,1.0,5,0.056818,2,0.022727,0,0.0,1,0.011364,31,0.352273,0,0.0,0,0.0,2,0.022727,7,0.079545,16,0.181818,19,0.215909,0,0.0,,,,,4,0.045455,1,0.011364,0,0.0
2214,2,7,42,Čelje - dvorana KS,45,31,0.6889,31,30,1,1.0,1,0.033333,0,0.0,0,0.0,0,0.0,9,0.3,2,0.066667,0,0.0,1,0.033333,3,0.1,5,0.166667,6,0.2,0,0.0,,,,,1,0.033333,2,0.066667,0,0.0
2215,2,7,43,Smrje 56,92,64,0.6957,64,63,1,1.0,0,0.0,1,0.015873,0,0.0,2,0.031746,8,0.126984,0,0.0,0,0.0,1,0.015873,1,0.015873,44,0.698413,4,0.063492,0,0.0,,,,,1,0.015873,1,0.015873,0,0.0
2216,2,7,44,Vaški dom Topolc,275,186,0.6764,186,181,5,1.0,8,0.044199,12,0.066298,0,0.0,3,0.016575,38,0.209945,5,0.027624,1,0.005525,5,0.027624,5,0.027624,40,0.220994,52,0.287293,0,0.0,,,,,7,0.038674,4,0.022099,1,0.005525
2217,2,7,45,Mereče 6,57,39,0.6842,39,38,1,1.0,1,0.026316,1,0.026316,0,0.0,0,0.0,14,0.368421,3,0.078947,0,0.0,0,0.0,1,0.026316,7,0.184211,9,0.236842,0,0.0,,,,,2,0.052632,0,0.0,0,0.0
2218,2,7,46,Pomožni vaški prostor Podstenje,57,40,0.7018,40,40,0,1.0,4,0.1,3,0.075,0,0.0,2,0.05,10,0.25,0,0.0,0,0.0,2,0.05,0,0.0,7,0.175,8,0.2,0,0.0,,,,,0,0.0,4,0.1,0,0.0
2219,2,7,47,Prostori KS Šembije,230,175,0.7609,175,171,4,1.0,10,0.05848,3,0.017544,0,0.0,0,0.0,55,0.321637,17,0.099415,0,0.0,4,0.023392,2,0.011696,23,0.134503,41,0.239766,0,0.0,,,,,4,0.023392,12,0.070175,0,0.0
2220,2,7,48,Gasilski dom Knežak,365,250,0.6849,250,249,1,1.0,13,0.052209,9,0.036145,1,0.004016,1,0.004016,72,0.289157,13,0.052209,1,0.004016,12,0.048193,7,0.028112,45,0.180723,62,0.248996,0,0.0,,,,,9,0.036145,2,0.008032,2,0.008032
2221,2,7,49,Vaški dom Bač,372,271,0.7285,271,266,5,1.0,10,0.037594,8,0.030075,0,0.0,1,0.003759,97,0.364662,10,0.037594,0,0.0,7,0.026316,9,0.033835,36,0.135338,48,0.180451,1,0.003759,,,,,23,0.086466,16,0.06015,0,0.0
2222,2,7,50,Gasilski dom  Koritnice,116,87,0.75,87,86,1,1.0,8,0.093023,0,0.0,1,0.011628,1,0.011628,26,0.302326,7,0.081395,0,0.0,2,0.023256,1,0.011628,4,0.046512,25,0.290698,0,0.0,,,,,6,0.069767,4,0.046512,1,0.011628
2223,2,7,901,Predčasno glasovanje,0,578,0.0,578,577,1,1.0,30,0.051993,14,0.024263,6,0.010399,1,0.001733,87,0.15078,70,0.121317,0,0.0,6,0.010399,10,0.017331,78,0.135182,243,0.421144,3,0.005199,,,,,18,0.031196,10,0.017331,1,0.001733
2224,2,7,9701001,OMNIA od: 1001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2225,2,7,9701003,OMNIA od: 1003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2226,2,7,9701004,OMNIA od: 1004 - za: 2007,0,3,0.0,3,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333,1,0.333333,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2227,2,7,9701007,OMNIA od: 1007 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2228,2,7,9701008,OMNIA od: 1008 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2229,2,7,9701010,OMNIA od: 1010 - za: 2007,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1,0.5,0,0.0,0,0.0
2230,2,7,9701011,OMNIA od: 1011 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2231,2,7,9702000,OMNIA od: 2000 - za: 2007,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2232,2,7,9702001,OMNIA od: 2001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2233,2,7,9702002,OMNIA od: 2002 - za: 2007,0,3,0.0,3,3,0,1.0,0,0.0,1,0.333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.666667,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2234,2,7,9702003,OMNIA od: 2003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2235,2,7,9702004,OMNIA od: 2004 - za: 2007,0,5,0.0,5,5,0,1.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,2,0.4,0,0.0,,,,,0,0.0,0,0.0,1,0.2
2236,2,7,9702006,OMNIA od: 2006 - za: 2007,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,,,,,2,0.5,0,0.0,0,0.0
2237,2,7,9702007,OMNIA od: 2007 - za: 2007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2238,2,7,9702008,OMNIA od: 2008 - za: 2007,0,4,0.0,4,4,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2239,2,7,9702010,OMNIA od: 2010 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2240,2,7,9702011,OMNIA od: 2011 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2241,2,7,9703001,OMNIA od: 3001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2242,2,7,9703002,OMNIA od: 3002 - za: 2007,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2243,2,7,9704001,OMNIA od: 4001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2244,2,7,9704002,OMNIA od: 4002 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2245,2,7,9704003,OMNIA od: 4003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2246,2,7,9704004,OMNIA od: 4004 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2247,2,7,9704007,OMNIA od: 4007 - za: 2007,0,51,0.0,51,51,0,1.0,4,0.078431,2,0.039216,0,0.0,0,0.0,3,0.058824,17,0.333333,0,0.0,2,0.039216,9,0.176471,2,0.039216,9,0.176471,0,0.0,,,,,3,0.058824,0,0.0,0,0.0
2248,2,7,9704010,OMNIA od: 4010 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2249,2,7,9705001,OMNIA od: 5001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2250,2,7,9705003,OMNIA od: 5003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2251,2,7,9705004,OMNIA od: 5004 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2252,2,7,9705006,OMNIA od: 5006 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2253,2,7,9705007,OMNIA od: 5007 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2254,2,7,9705009,OMNIA od: 5009 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2255,2,7,9705010,OMNIA od: 5010 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2256,2,7,9705011,OMNIA od: 5011 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2257,2,7,9706001,OMNIA od: 6001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2258,2,7,9706003,OMNIA od: 6003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2259,2,7,9706004,OMNIA od: 6004 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2260,2,7,9706005,OMNIA od: 6005 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2261,2,7,9706006,OMNIA od: 6006 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2262,2,7,9706007,OMNIA od: 6007 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2263,2,7,9706008,OMNIA od: 6008 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2264,2,7,9706009,OMNIA od: 6009 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2265,2,7,9706010,OMNIA od: 6010 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2266,2,7,9706011,OMNIA od: 6011 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2267,2,7,9707001,OMNIA od: 7001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2268,2,7,9707002,OMNIA od: 7002 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2269,2,7,9707003,OMNIA od: 7003 - za: 2007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2270,2,7,9707004,OMNIA od: 7004 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2271,2,7,9707008,OMNIA od: 7008 - za: 2007,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2272,2,7,9708001,OMNIA od: 8001 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2273,2,7,9708002,OMNIA od: 8002 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2274,2,7,9708003,OMNIA od: 8003 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2275,2,7,9708005,OMNIA od: 8005 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2276,2,7,9708006,OMNIA od: 8006 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2277,2,7,9708007,OMNIA od: 8007 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2278,2,7,9708008,OMNIA od: 8008 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2279,2,7,9708010,OMNIA od: 8010 - za: 2007,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2280,2,7,97099,OMNIA od: 9999 - za: 2007,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2281,2,7,99601,Veleposlaništvo RS v Buenos Airesu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2282,2,7,99602,Veleposlaništvo RS v Canberri,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2283,2,7,99603,Veleposlaništvo RS na Dunaju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2284,2,7,99604,Generalni konzulat RS v Celovcu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2285,2,7,99605,Veleposlaništvo RS v Bruslju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2286,2,7,99606,Veleposlaništvo RS v Sarajevu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2287,2,7,99607,Veleposlaništvo RS v Pragi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2288,2,7,99608,Veleposlaništvo RS v Podgorici,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2289,2,7,99610,Veleposlaništvo RS v Kopenhagnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2290,2,7,99611,Veleposlaništvo RS v Parizu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2291,2,7,99612,Veleposlaništvo RS v Atenah,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2292,2,7,99613,Veleposlaništvo RS v Zagrebu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2293,2,7,99615,Generalni konzutat RS v Trstu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2294,2,7,99618,Veleposlaništvo RS v Ottawi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2295,2,7,99619,Generalni konzulat RS v Torontu (v prostorih Slovenskega centra),0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2296,2,7,99620,Veleposlaništvo RS v Budimpešti,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2297,2,7,99621,Veleposlaništvo RS v Skopju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2298,2,7,99622,Veleposlaništvo RS v Varšavi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2299,2,7,99625,Veleposlaništvo RS v Madridu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2300,2,7,99627,Veleposlaništvo RS v Bernu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2301,2,7,99628,Veleposlaništvo RS v Londonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2302,2,7,99629,Veleposlaništvo RS v Washingtonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2303,2,7,99631,Generalni konzutat RS v Clevelandu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2304,2,7,99632,Veleposlaništvo RS v Berlinu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2305,2,7,99633,Generalni konzulat RS v Münchnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2306,2,7,99634,Veleposlaništvo RS v Beogradu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2307,2,7,99635,"Veleposlaništvo RS pri Svetem sedežu, Vatikan",0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2308,2,7,99636,Veleposlaništvo RS v Haagu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2309,2,7,99651,Veleposlaništvo RS v Abu Dabiju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2310,2,7,99699,DKP + pošta tujina na DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2311,2,7,997,Po pošti v Sloveniji OVK,0,26,0.0,26,26,0,1.0,1,0.038462,0,0.0,0,0.0,1,0.038462,4,0.153846,3,0.115385,0,0.0,1,0.038462,1,0.038462,2,0.076923,10,0.384615,0,0.0,,,,,3,0.115385,0,0.0,0,0.0
2312,2,7,9972000,Po pošti v Sloveniji VKVE,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
2313,2,7,99799,Po pošti v Sloveniji DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2314,2,7,998,Po pošti v tujini OVK,0,102,0.0,102,95,7,1.0,11,0.115789,0,0.0,1,0.010526,1,0.010526,19,0.2,10,0.105263,1,0.010526,2,0.021053,6,0.063158,2,0.021053,35,0.368421,2,0.021053,,,,,5,0.052632,0,0.0,0,0.0
2315,2,7,9982000,Po pošti v tujini VKVE,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2316,2,7,99899,Po pošti v tujini DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
2317,2,7,999,Posebni volilni imenik,2092,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
