,Volilna enota,Volilni_Okraj,ID Volišča,Volišče,Št. volilnih upr.,Udeležba,Odstotek udeležbe,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,Glasovi ZA,Odstotek glasov ZA,Glasovi PROTI,Odstotek glasov PROTI
2727,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,999,Posebni volilni imenik,1081,0,0.0,0,0,0,,0,0.0,0,0.0
2728,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,1,"OŠ Žitečka vas, Zg. Duplek 98",1478,546,0.3694,546,546,0,1.0,260,0.47619,286,0.52381
2729,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,2,"Občina Duplek, Trg slovenske osamosvojitve 1",1426,504,0.3534,504,503,1,1.0,210,0.417495,293,0.582505
2730,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,3,"OŠ Dvorjane, Dvorjane 15",792,280,0.3535,280,280,0,1.0,141,0.503571,139,0.496429
2731,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,4,"KD Vurberk, Vurberk 95",334,135,0.4042,135,133,2,1.0,51,0.383459,82,0.616541
2732,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,5,"Večnamenski prostor pri igrišču, Zimica 46c",490,135,0.2755,135,135,0,1.0,50,0.37037,85,0.62963
2733,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,6,"GD Korena, Zg. Korena 27",1134,397,0.3501,397,396,1,1.0,117,0.295455,279,0.704545
2734,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,7,"GD Brezje, Dupleška 35",881,341,0.3871,341,339,2,1.0,161,0.474926,178,0.525074
2735,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,8,"MČ Brezje, Na trati 2",1027,389,0.3788,389,389,0,1.0,212,0.544987,177,0.455013
2736,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,9,"GD Dogoše, Dupleška 237",607,230,0.3789,230,230,0,1.0,80,0.347826,150,0.652174
2737,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,10,"KS Malečnik, Malečnik 51",711,264,0.3713,264,263,1,1.0,130,0.494297,133,0.505703
2738,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,11,"OŠ Malečnik, Malečnik 61",1023,402,0.393,402,401,1,1.0,165,0.411471,236,0.588529
2739,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,12,"Bivša KS, Ruperče 1",556,210,0.3777,210,210,0,1.0,86,0.409524,124,0.590476
2740,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,13,"OŠ Tone Čufar, Zrkovska 67",901,312,0.3463,312,312,0,1.0,198,0.634615,114,0.365385
2741,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,14,"OŠ Tone Čufar, Zrkovska 67",851,324,0.3807,324,324,0,1.0,193,0.595679,131,0.404321
2742,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,15,"OŠ Tone Čufar, Zrkovska 67",1038,354,0.341,354,351,3,1.0,193,0.549858,158,0.450142
2743,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,16,"GD Zrkovci, Zrkovci 73",544,255,0.4688,255,253,2,1.0,117,0.462451,136,0.537549
2744,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,17,"OŠ Tone Čufar, Zrkovska 67",720,222,0.3083,222,222,0,1.0,128,0.576577,94,0.423423
2745,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,18,"Waldorfski vrtec, Wilsonova 18",1000,336,0.336,336,335,1,1.0,188,0.561194,147,0.438806
2746,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,20,"DK, Počehovska 19",836,324,0.3876,324,322,2,1.0,163,0.506211,159,0.493789
2747,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,901,Predčasno glasovanje,0,190,0.0,190,190,0,1.0,102,0.536842,88,0.463158
2748,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,997,Po pošti v Sloveniji OVK,0,10,0.0,10,10,0,1.0,5,0.5,5,0.5
2749,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2750,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,999,Posebni volilni imenik,1065,0,0.0,0,0,0,,0,0.0,0,0.0
2751,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,2,"Razstavni salon, Grajska ul. 7",1497,401,0.2679,401,401,0,1.0,249,0.620948,152,0.379052
2752,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,3,"Razstavni salon, Grajska ul.7",980,333,0.3398,333,331,2,1.0,191,0.577039,140,0.422961
2753,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,4,"Sr.gradbena šola,Smetanova 35",519,129,0.2486,129,129,0,1.0,73,0.565891,56,0.434109
2754,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,6,"DK Krčevina, Šubičeva ul. 11",705,282,0.4,282,280,2,1.0,184,0.657143,96,0.342857
2755,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,7,"OŠ B. Polančič, Prešernova 19",730,321,0.4397,321,321,0,1.0,215,0.669782,106,0.330218
2756,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,8,"OŠ F.R. Stane, Kersnikova 10",987,377,0.382,377,377,0,1.0,240,0.636605,137,0.363395
2757,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,10,"OŠ F.R. Stane, Kersnikova 10",701,279,0.398,279,278,1,1.0,159,0.571942,119,0.428058
2758,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,11,"OŠ B. Polančič, Prešernova 19",526,223,0.424,223,220,3,1.0,145,0.659091,75,0.340909
2759,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,12,"DK , V zavoju 40 b",1051,338,0.3216,338,338,0,1.0,165,0.488166,173,0.511834
2760,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,15,"Slovenska filantropija, Kacova 1",1018,316,0.3104,316,315,1,1.0,186,0.590476,129,0.409524
2761,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,17,"Sr.gradbena šola,Smetanova 35",518,172,0.332,172,172,0,1.0,106,0.616279,66,0.383721
2762,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,18,"Sr.gradbena šola,Smetanova 35",998,307,0.3076,307,305,2,1.0,191,0.62623,114,0.37377
2763,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,19,"Sr.gradbena šola,Smetanova 35",656,251,0.3826,251,251,0,1.0,168,0.669323,83,0.330677
2764,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,20,"Sr.gradbena šola,Smetanova 35",782,294,0.376,294,294,0,1.0,177,0.602041,117,0.397959
2765,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,901,Predčasno glasovanje,0,633,0.0,633,632,1,1.0,465,0.735759,167,0.264241
2766,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,970,OMNIA od: 7008,0,220,0.0,220,220,0,1.0,128,0.581818,92,0.418182
2767,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,997,Po pošti v Sloveniji OVK,0,12,0.0,12,12,0,1.0,8,0.666667,4,0.333333
2768,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2769,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,999,Posebni volilni imenik,2177,0,0.0,0,0,0,,0,0.0,0,0.0
2770,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,1,"OŠ Janko Padežnik, Iztokova ul.6",678,168,0.2478,168,168,0,1.0,91,0.541667,77,0.458333
2771,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,2,"OŠ Janko Padežnik, Iztokova ul.6",1007,351,0.3486,351,351,0,1.0,179,0.509972,172,0.490028
2772,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,3,"Dom pod Gorco, Pekrska 56",1170,520,0.4444,520,519,1,1.0,333,0.641618,186,0.358382
2773,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,4,"Prometna šola, Preradovičeva ul.33",1099,371,0.3376,371,371,0,1.0,232,0.625337,139,0.374663
2774,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,5,"Prometna šola, Preradovičeva ul.33",704,255,0.3622,255,255,0,1.0,152,0.596078,103,0.403922
2775,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,6,"Prometna šola, Preradovičeva ul.33",1224,423,0.3456,423,423,0,1.0,251,0.593381,172,0.406619
2776,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,7,"Prometna šola, Preradovičeva ul.33",785,194,0.2471,194,194,0,1.0,101,0.520619,93,0.479381
2777,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,8,"MČ Magdalena, Preradovičeva ul. 1",563,199,0.3535,199,199,0,1.0,127,0.638191,72,0.361809
2778,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,9,"Društvo AMD Maribor-Tabor, Ul. heroja Zidanška 8",978,295,0.3016,295,295,0,1.0,181,0.613559,114,0.386441
2779,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,10,"Dom Lizike Jančar, Titova c. 24a",1152,350,0.3038,350,349,1,1.0,203,0.581662,146,0.418338
2780,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,11,"Dom Lizike Jančar, Titova c. 24a",898,342,0.3808,342,341,1,1.0,221,0.648094,120,0.351906
2781,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,12,"Dom Lizike Jančar, Titova c. 24a",748,195,0.2607,195,195,0,1.0,109,0.558974,86,0.441026
2782,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,13,"OŠ borcev za severno mejo, Borcev za sev.mejo 16",1085,359,0.3309,359,358,1,1.0,204,0.569832,154,0.430168
2783,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,14,"OŠ Draga Kobala, Tolstojeva ul.3",921,271,0.2942,271,271,0,1.0,148,0.546125,123,0.453875
2784,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,15,"OŠ Draga Kobala, Tolstojeva ul. 3",931,348,0.3738,348,345,3,1.0,223,0.646377,122,0.353623
2785,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,16,"OŠ Draga Kobala, Tolstojeva ul. 3",1057,370,0.35,370,369,1,1.0,220,0.596206,149,0.403794
2786,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,17,"OŠ Draga Kobala, Tolstojeva ul.3",500,136,0.272,136,136,0,1.0,80,0.588235,56,0.411765
2787,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,901,Predčasno glasovanje,0,224,0.0,224,224,0,1.0,147,0.65625,77,0.34375
2788,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,997,Po pošti v Sloveniji OVK,0,20,0.0,20,17,3,1.0,9,0.529412,8,0.470588
2789,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2790,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,999,Posebni volilni imenik,1500,0,0.0,0,0,0,,0,0.0,0,0.0
2791,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,1,"OŠ L. Pliberška, Lackova c. 4",1399,581,0.4153,581,580,1,1.0,356,0.613793,224,0.386207
2792,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,2,"Hišni svet, Borova vas 24",1269,482,0.3798,481,478,3,1.0,265,0.554393,213,0.445607
2793,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,3,"MČ Radvanje, Lackova c. 43b",1106,438,0.396,438,435,3,1.0,259,0.595402,176,0.404598
2794,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,4,"Vrtec Radvanje, Grizoldova ul. 1",880,381,0.433,381,379,2,1.0,221,0.583113,158,0.416887
2795,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,5,"DRAŠ Center, Pohorska ul. 57",848,312,0.3679,312,312,0,1.0,177,0.567308,135,0.432692
2796,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,8,"MČ Nova vas, Radvanjska c. 65",792,345,0.4356,345,344,1,1.0,190,0.552326,154,0.447674
2797,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,9,"OŠ Tabor I, Ul. A. Tovornika 21",1344,539,0.401,539,537,2,1.0,335,0.623836,202,0.376164
2798,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,10,"ZD Nova vas, C. prol. brigad 71",662,277,0.4184,277,277,0,1.0,192,0.693141,85,0.306859
2799,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,11,"OŠ L. Štuklja, Klinetova ul. 18",756,318,0.4206,318,317,1,1.0,208,0.656151,109,0.343849
2800,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,12,"OŠ L. Štuklja, Klinetova ul. 18",771,357,0.463,357,356,1,1.0,215,0.603933,141,0.396067
2801,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,14,"OŠ Tabor I, Ul. A. Tovornika 21",731,279,0.3817,279,279,0,1.0,183,0.655914,96,0.344086
2802,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,15,"Hišni svet, Knafelčeva ul. 28",1340,521,0.3888,521,520,1,1.0,325,0.625,195,0.375
2803,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,16,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19",546,182,0.3333,182,182,0,1.0,113,0.620879,69,0.379121
2804,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,17,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19",1113,337,0.3028,337,336,1,1.0,179,0.532738,157,0.467262
2805,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,19,"Dom krajanov, Razvanjska c. 22",1105,493,0.4462,493,489,4,1.0,258,0.527607,231,0.472393
2806,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,901,Predčasno glasovanje,0,221,0.0,221,220,1,1.0,165,0.75,55,0.25
2807,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,997,Po pošti v Sloveniji OVK,0,10,0.0,10,10,0,1.0,8,0.8,2,0.2
2808,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2809,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,999,Posebni volilni imenik,1095,0,0.0,0,0,0,,0,0.0,0,0.0
2810,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,1,"Vrtec Jadvige Golež, Betnavska c.100",739,230,0.3112,230,230,0,1.0,165,0.717391,65,0.282609
2811,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,2,"HS, Radvanjska c. 61",475,151,0.3179,151,149,2,1.0,93,0.624161,56,0.375839
2812,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,3,"HS, Radvanjska c. 61",914,361,0.395,360,360,0,1.0,218,0.605556,142,0.394444
2813,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,5,"Vrtec Jadvige Golež, Betnavska c. 100",781,287,0.3675,287,285,2,1.0,187,0.65614,98,0.34386
2814,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,6,"DRU, Gorkega ul. 48",710,271,0.3817,271,271,0,1.0,142,0.523985,129,0.476015
2815,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,7,"OŠ A. Besednjak, Celjska ul. 11",595,222,0.3731,222,220,2,1.0,140,0.636364,80,0.363636
2816,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,8,"OŠ A. Besednjak, Celjska ul. 11",965,336,0.3482,336,335,1,1.0,192,0.573134,143,0.426866
2817,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,10,"OŠ A. Besednjak, Celjska ul. 11",791,219,0.2769,219,219,0,1.0,131,0.598174,88,0.401826
2818,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,11,"MČ Tabor, Metelkova 63",740,233,0.3149,233,233,0,1.0,155,0.665236,78,0.334764
2819,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,13,"OŠ borcev za sev. mejo, Borcev za sev. mejo 16",1520,527,0.3467,527,526,1,1.0,302,0.574144,224,0.425856
2820,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,15,"OŠ S. Klavore, Štrekljeva ul. 31",972,286,0.2942,286,284,2,1.0,160,0.56338,124,0.43662
2821,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,17,"OŠ S. Klavore, Štrekljeva ul. 31",1247,453,0.3633,453,448,5,1.0,257,0.573661,191,0.426339
2822,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,19,"OŠ M. Konšak, Prekmurska ul. 67",702,218,0.3105,218,218,0,1.0,109,0.5,109,0.5
2823,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,20,"OŠ M. Konšak, Prekmurska ul. 67",934,245,0.2623,245,244,1,1.0,130,0.532787,114,0.467213
2824,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,901,Predčasno glasovanje,0,234,0.0,234,234,0,1.0,161,0.688034,73,0.311966
2825,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,997,Po pošti v Sloveniji OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2826,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2827,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,999,Posebni volilni imenik,1232,0,0.0,0,0,0,,0,0.0,0,0.0
2828,VE 8000 - PTUJ,VO 8000 - PTUJ,9708000,OMNIA od: 8000,0,0,0.0,0,0,0,,0,0.0,0,0.0
2829,VE 8000 - PTUJ,VO 8000 - PTUJ,9978000,Po pošti v Sloveniji VKVE,0,22,0.0,22,20,2,1.0,11,0.55,9,0.45
2830,VE 8000 - PTUJ,VO 8000 - PTUJ,9988000,Po pošti v tujini VKVE,0,14,0.0,14,14,0,1.0,8,0.571429,6,0.428571
2831,VE 8000 - PTUJ,VO 8001 - LENDAVA,1,"Center za zaščito in reševanje,Velika Polana 109a",710,248,0.3493,248,248,0,1.0,83,0.334677,165,0.665323
2832,VE 8000 - PTUJ,VO 8001 - LENDAVA,2,"Medgeneracijski center (Bukovje),Mala Polana 42",279,146,0.5233,146,145,1,1.0,32,0.22069,113,0.77931
2833,VE 8000 - PTUJ,VO 8001 - LENDAVA,3,"Medgeneracijski center, Brezovica 47a",169,68,0.4024,68,68,0,1.0,14,0.205882,54,0.794118
2834,VE 8000 - PTUJ,VO 8001 - LENDAVA,4,"Črenšovci I,Kulturna dvorana, Ul. Prekm. čete 23",408,168,0.4118,168,168,0,1.0,60,0.357143,108,0.642857
2835,VE 8000 - PTUJ,VO 8001 - LENDAVA,5,"Vaški dom Trnje, Trnje 46",468,182,0.3889,182,182,0,1.0,42,0.230769,140,0.769231
2836,VE 8000 - PTUJ,VO 8001 - LENDAVA,6,"Vaški dom Žižki, Žižki 48b",450,199,0.4422,199,199,0,1.0,69,0.346734,130,0.653266
2837,VE 8000 - PTUJ,VO 8001 - LENDAVA,7,"Gasilski muzej PGD, Dolnja Bistrica 72c ",471,165,0.3503,165,163,2,1.0,55,0.337423,108,0.662577
2838,VE 8000 - PTUJ,VO 8001 - LENDAVA,8,"Gasilski dom, Srednja Bistrica 52a",384,143,0.3724,143,143,0,1.0,50,0.34965,93,0.65035
2839,VE 8000 - PTUJ,VO 8001 - LENDAVA,9,"Gasilski dom, Gornja Bistica 116a",586,215,0.3669,215,214,1,1.0,77,0.359813,137,0.640187
2840,VE 8000 - PTUJ,VO 8001 - LENDAVA,10,"Športno medgeneracijski center, Kobilje 16a",439,201,0.4579,201,200,1,1.0,65,0.325,135,0.675
2841,VE 8000 - PTUJ,VO 8001 - LENDAVA,11,"Zadružni dom, Pince Marof 30",61,19,0.3115,19,19,0,1.0,14,0.736842,5,0.263158
2842,VE 8000 - PTUJ,VO 8001 - LENDAVA,12,"Gasilski dom, Pince, Lendavska cesta 45",162,43,0.2654,43,41,2,1.0,8,0.195122,33,0.804878
2843,VE 8000 - PTUJ,VO 8001 - LENDAVA,13,"Vaško-gasilski dom Dolina, Dolina,Glavna ul.29",272,87,0.3199,87,87,0,1.0,31,0.356322,56,0.643678
2844,VE 8000 - PTUJ,VO 8001 - LENDAVA,14,"Vaški dom Čentiba, Čentiba, Glavna ul.92",650,215,0.3308,215,215,0,1.0,85,0.395349,130,0.604651
2845,VE 8000 - PTUJ,VO 8001 - LENDAVA,15,"Petišovci I, gasilski dom, Rudarska ul. 24",462,135,0.2922,135,135,0,1.0,65,0.481481,70,0.518519
2846,VE 8000 - PTUJ,VO 8001 - LENDAVA,16,"Petišovci II, gasilski dom, Rudarska ul. 24",143,44,0.3077,44,44,0,1.0,27,0.613636,17,0.386364
2847,VE 8000 - PTUJ,VO 8001 - LENDAVA,17,"Večnam. objekt, Lendavske Gorice 222 (vaški dom)",551,175,0.3176,175,174,1,1.0,104,0.597701,70,0.402299
2848,VE 8000 - PTUJ,VO 8001 - LENDAVA,18,"Večnam. objekt, Lendavske Gorice 222 (vaški dom)",269,63,0.2342,63,63,0,1.0,27,0.428571,36,0.571429
2849,VE 8000 - PTUJ,VO 8001 - LENDAVA,19,"Vaški dom Dolga vas, Opekarniška c.2",506,129,0.2549,129,129,0,1.0,60,0.465116,69,0.534884
2850,VE 8000 - PTUJ,VO 8001 - LENDAVA,20,"Vaški dom Trimlini, Trimlini 33",248,98,0.3952,98,98,0,1.0,61,0.622449,37,0.377551
2851,VE 8000 - PTUJ,VO 8001 - LENDAVA,21,"Lendava I - DOŠ I Lendava, Kranjčeva ulica 44",649,194,0.2989,194,194,0,1.0,117,0.603093,77,0.396907
2852,VE 8000 - PTUJ,VO 8001 - LENDAVA,22,"Lendava II-Center za zaš. in reševanje,Glavna u.96",638,177,0.2774,177,177,0,1.0,76,0.429379,101,0.570621
2853,VE 8000 - PTUJ,VO 8001 - LENDAVA,23,"Lendava III-Dvoj. srednja šola, Kolodvorska ul. 2e",806,218,0.2705,218,218,0,1.0,121,0.555046,97,0.444954
2854,VE 8000 - PTUJ,VO 8001 - LENDAVA,24,"Mostje - NK Mostje, Mostje brez hš.",335,86,0.2567,86,86,0,1.0,36,0.418605,50,0.581395
2855,VE 8000 - PTUJ,VO 8001 - LENDAVA,25,"DOŠ, Genterovci, Šolska ul.2",138,41,0.2971,41,41,0,1.0,26,0.634146,15,0.365854
2856,VE 8000 - PTUJ,VO 8001 - LENDAVA,26,"Vaški dom Kamovci, Kamovci 53",83,29,0.3494,29,29,0,1.0,12,0.413793,17,0.586207
2857,VE 8000 - PTUJ,VO 8001 - LENDAVA,27,"Vaško gasilski dom Žitkovci, Žitkovci 32",85,33,0.3882,33,33,0,1.0,11,0.333333,22,0.666667
2858,VE 8000 - PTUJ,VO 8001 - LENDAVA,28,"Gasilski dom, Radmožanci 39a",179,48,0.2682,48,48,0,1.0,6,0.125,42,0.875
2859,VE 8000 - PTUJ,VO 8001 - LENDAVA,29,"Vaško gasilski dom Strehovci, Strehovci 29",173,91,0.526,91,90,1,1.0,30,0.333333,60,0.666667
2860,VE 8000 - PTUJ,VO 8001 - LENDAVA,30,"Dobrovnik I - kulturni dom, Dobrovnik 297",250,83,0.332,83,81,2,1.0,34,0.419753,47,0.580247
2861,VE 8000 - PTUJ,VO 8001 - LENDAVA,31,"Stara šola Gornji Lakoš, G.Lakoš,Glavna ul.61",300,113,0.3767,113,113,0,1.0,50,0.442478,63,0.557522
2862,VE 8000 - PTUJ,VO 8001 - LENDAVA,32,"Vaški dom, Dolnji Lakoš, Gasilska ul. 1",191,77,0.4031,77,77,0,1.0,25,0.324675,52,0.675325
2863,VE 8000 - PTUJ,VO 8001 - LENDAVA,33,"Vaški dom Gaberje, Gaberje, Glavna ul.52",398,131,0.3291,131,131,0,1.0,48,0.366412,83,0.633588
2864,VE 8000 - PTUJ,VO 8001 - LENDAVA,34,"Stara šola Kapca, Kapca, Glavna ul.6",355,140,0.3944,140,139,1,1.0,48,0.345324,91,0.654676
2865,VE 8000 - PTUJ,VO 8001 - LENDAVA,35,"Vaški dom Kot, Kot, Mlinska ulica 21",89,46,0.5169,46,46,0,1.0,12,0.26087,34,0.73913
2866,VE 8000 - PTUJ,VO 8001 - LENDAVA,36,"Zadružni dom Hotiza, Hotiza, Petrova ul. 30",635,237,0.3732,237,237,0,1.0,91,0.383966,146,0.616034
2867,VE 8000 - PTUJ,VO 8001 - LENDAVA,37,"Odranci I, Vaški dom Odranci, Panonska ul.33",455,151,0.3319,151,151,0,1.0,31,0.205298,120,0.794702
2868,VE 8000 - PTUJ,VO 8001 - LENDAVA,38,"Odranci II, Vaški dom Odranci, Panonska ul.33",405,140,0.3457,140,140,0,1.0,33,0.235714,107,0.764286
2869,VE 8000 - PTUJ,VO 8001 - LENDAVA,39,"Odranci III, Vaški dom Odranci, Panonska ul.33",445,154,0.3461,154,154,0,1.0,43,0.279221,111,0.720779
2870,VE 8000 - PTUJ,VO 8001 - LENDAVA,40,"Vaško,kulturni in gasil.dom Gomilica, Gomilica 49",497,182,0.3662,182,182,0,1.0,50,0.274725,132,0.725275
2871,VE 8000 - PTUJ,VO 8001 - LENDAVA,41,"Vaško gasilski dom Nedelica, Nedelica 132",446,170,0.3812,170,170,0,1.0,44,0.258824,126,0.741176
2872,VE 8000 - PTUJ,VO 8001 - LENDAVA,42,"Vaško gasilski dom Renkovci, Renkovci 68",492,235,0.4776,235,235,0,1.0,69,0.293617,166,0.706383
2873,VE 8000 - PTUJ,VO 8001 - LENDAVA,43,"Turnišče I, Občina Turnišče, Ul. Št. Kovača 73",626,225,0.3594,225,223,2,1.0,76,0.340807,147,0.659193
2874,VE 8000 - PTUJ,VO 8001 - LENDAVA,44,"Dobrovnik II, DOŠ Dobrovnik,Dobrovnik 266j",523,157,0.3002,157,157,0,1.0,65,0.414013,92,0.585987
2875,VE 8000 - PTUJ,VO 8001 - LENDAVA,45,"Benica, zadružni dom, Pince Marof 30",56,21,0.375,21,20,1,1.0,14,0.7,6,0.3
2876,VE 8000 - PTUJ,VO 8001 - LENDAVA,46,"Črenšovci II,Kulturna dvorana, Ul. Prekm. čete 23",515,172,0.334,172,172,0,1.0,64,0.372093,108,0.627907
2877,VE 8000 - PTUJ,VO 8001 - LENDAVA,47,"Turnišče II,OŠ Turnišče,Turnišče,Prešernova ul.2",569,209,0.3673,209,209,0,1.0,95,0.454545,114,0.545455
2878,VE 8000 - PTUJ,VO 8001 - LENDAVA,901,Predčasno glasovanje,0,157,0.0,157,157,0,1.0,108,0.687898,49,0.312102
2879,VE 8000 - PTUJ,VO 8001 - LENDAVA,970,OMNIA od: 8001,0,17,0.0,17,17,0,1.0,11,0.647059,6,0.352941
2880,VE 8000 - PTUJ,VO 8001 - LENDAVA,997,Po pošti v Sloveniji OVK,0,12,0.0,12,12,0,1.0,1,0.083333,11,0.916667
2881,VE 8000 - PTUJ,VO 8001 - LENDAVA,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2882,VE 8000 - PTUJ,VO 8001 - LENDAVA,999,Posebni volilni imenik,3152,0,0.0,0,0,0,,0,0.0,0,0.0
2883,VE 8000 - PTUJ,VO 8002 - ORMOŽ,1,"Šola Runeč, Runeč 26",215,80,0.3721,80,80,0,1.0,31,0.3875,49,0.6125
2884,VE 8000 - PTUJ,VO 8002 - ORMOŽ,3,"Mlakar Franc, Pavlovski Vrh 1",174,48,0.2759,48,48,0,1.0,17,0.354167,31,0.645833
